# NOAA NCEI Thermal Springs List for the United States (1981)
# source:    https://www.ncei.noaa.gov/data/oceans/archive/arc0238/0303600/1.1/data/0-data/geothermal_database/data/NCEI-thermal-springs.xlsx
# doi:       10.25921/c8p0-zs06
# sha256:    bb3e65d8fbf34d25b6e6d071f86dc5d67f68ee022d55ff7aac428d29283d351c
# licence:   CC0-1.0 Public Domain Dedication
# retrieved: 2026-09-07
# Generated by scripts/fetch-ncei.mjs. Do not edit by hand.
state	lat	lng	name	tf	tc
NV	41.338000000000001	-119.16800000000001	SPRINGS	79	26
NV	36.485999999999997	-114.32899999999999	SPRINGS	77	25
NV	37.029000000000003	-116.71899999999999	SPRINGS	75	24
NV	39.067999999999998	-119.786	SPRINGS	90	32
NV	40.83	-119.538	SPRINGS	84	29
NV	41.338999999999999	-119.19199999999999	SPRINGS (HOT)	127	53
NV	41.356999999999999	-119.188	SPRINGS (HOT)	133	56
NV	41.378	-119.182	SPRINGS (HOT)	136	58
NV	39.387999999999998	-119.74299999999999	STEAMBOAT SPRINGS	205	96
NV	39.380000000000003	-119.74	STEAMBOAT SPRINGS	205	96
NV	38.398000000000003	-115.86199999999999	STORM SPRING	99	37
NV	40.585000000000001	-115.285	SULPHUR HOT SPRINGS	205	96
NV	40.863999999999997	-117.349	SULPHUR SPRING	H	H
NV	39.832000000000001	-116.069	SULPHUR SPRING	74	23
NV	41.420999999999999	-117.38800000000001	THE HOT SPRINGS	135	57
NV	40.146000000000001	-119.673	THE NEEDLE ROCKS HOT SPRING	208	98
NV	40.140999999999998	-119.687	THE NEEDLE ROCKS HOT SPRINGS	208	98
NV	39.901000000000003	-115.86799999999999	THOMPSON RANCH SPRING	68	20
NV	41.158999999999999	-114.986	THREEMILE SPRING, SULPHUR HOT SPR	122	50
NV	38.573999999999998	-115.52200000000001	TOM SPRING	72	22
NV	41.243000000000002	-114.947	TWELVEMILE SPRING	102	39
NV	41.591000000000001	-119.86199999999999	TWIN (VYA) SPRING	71	22
NV	39.799999999999997	-114.65300000000001	UPPER SHELLBOURNE SPRING	74	23
NV	38.531999999999996	-116.465	UPPER WARM SPRING	95	35
NV	38.698	-116.435	UPPER WARM SPRING, WARM SPRING	106	41
NV	39.161000000000001	-119.18300000000001	WABUSKA HOT SPRINGS	201	94
NV	38.981000000000002	-119.833	WALLEYS HOT SPRINGS	160	71
NV	39.904000000000003	-116.58799999999999	WALTI HOT SPRINGS	162	72
NV	38.633000000000003	-114.63800000000001	WAMBOLT SPRINGS	70	21
NV	38.338999999999999	-116.66200000000001	WARM SPRING	W	W
NV	40.781999999999996	-115.363	WARM SPRING	W	W
NV	39.529000000000003	-116.38800000000001	WARM SPRING	W	W
NV	41.746000000000002	-119.791	WARM SPRINGS	73	23
NV	41.753	-118.84099999999999	WARM SPRINGS	112	44
NV	41.933999999999997	-118.80800000000001	WARM SPRINGS	W	W
NV	38.188000000000002	-116.373	WARM SPRINGS	145	63
NV	41.064	-115.389	WARM SPRINGS	W	W
NV	41.354999999999997	-114.133	WARM SPRINGS	W	W
NV	40.750999999999998	-115.035	WARM SPRINGS	W	W
NV	41.970999999999997	-114.574	WARM SPRINGS	95	35
NV	38.921999999999997	-118.19799999999999	WEDELL HOT SPRINGS	144	62
NV	41.356999999999999	-118.809	WEST PINTO HOT SPRING	198	92
NV	40.746000000000002	-116.68899999999999	WHITE HOUSE SPRING	W	W
NV	36.173999999999999	-115.479	WHITE ROCK SPRING	78	26
NV	41.646999999999998	-115.77500000000001	WILD HORSE HOT SPRINGS	129	54
NV	38.951999999999998	-115.23	WILLIAMS HOT SPRING	127	53
NV	38.768000000000001	-119.17400000000001	WILSON HOT SPRING	183	84
NV	41.411999999999999	-114.675	WINE CUP RANCH SPRINGS	138	59
NV	39.420999999999999	-119.758	ZOLEZZI SPRING	102	39
NV	40.578000000000003	-117.21899999999999	null	162	72
NV	40.948	-119.002	null	194	90
NV	40.673999999999999	-119.364	null	194	90
NV	39.241999999999997	-116.88	null	H	H
NV	38.86	-116.738	null	H	H
NV	38.488999999999997	-118.968	null	110	43
NV	37.993000000000002	-117.98399999999999	null	81	27
NV	41.029000000000003	-117.318	null	70	21
NV	41.722000000000001	-118.523	null	163	73
NV	41.496000000000002	-118.429	null	70	21
NV	41.396999999999998	-119.197	null	114	46
NV	41.383000000000003	-119.187	null	130	54
NV	41.334000000000003	-119.223	null	72	22
NV	41.332000000000001	-119.197	null	102	39
NV	41.174999999999997	-119.95699999999999	null	H	H
NV	41.146999999999998	-119.02200000000001	null	153	67
NV	41.137	-119.13500000000001	null	80	27
NV	41.112000000000002	-119.002	null	151	66
NV	41.029000000000003	-119.017	null	114	46
NV	41.021999999999998	-119.015	null	161	72
NV	41.012999999999998	-119.01	null	172	78
NV	41.003	-119.008	null	204	96
NV	40.972999999999999	-115.012	null	W	W
NY	42.48	-73.37	LEBANON SPRING	72	22
OR	43.86	-118.288	ALTNOW HOT SPRING	W	W
OR	42.543999999999997	-118.533	ALVORD HOT SPRINGS	174	79
OR	42.872999999999998	-122.167	ANNIE SPRING	77	25
OR	42.500999999999998	-119.693	ANTELOPE HOT SPRINGS	104	40
OR	45.021000000000001	-122.009	AUSTIN HOT SPRINGS	186	86
OR	44.936	-122.173	BAGBY HOT SPRINGS	136	58
OR	43.476999999999997	-119.075	BAKER SPRING	70	21
OR	42.155999999999999	-120.345	BARRY RANCH HOT SPRINGS	190	88
OR	43.271999999999998	-119.29300000000001	BASQUE SPRING	74	23
OR	42.38	-120.33	BEAN HOT SPRING	69	20
OR	44.192999999999998	-122.04900000000001	BELKNAP SPRINGS	160	71
OR	43.944000000000003	-118.136	BEULAH HOT SPRINGS	140	60
OR	44.241	-122.05800000000001	BIGELOW HOT SPRINGS	142	61
OR	45.741	-118.233	BINGHAM SPRINGS	93	34
OR	44.353999999999999	-118.574	BLUE MOUNTAIN HOT SPRINGS	136	58
OR	42.326999999999998	-118.602	BORAX LAKE (HOT LAKE)	97	36
OR	44.781999999999996	-121.97499999999999	BREITENBUSH HOT SPRINGS	198	92
OR	44.073	-119.42700000000001	BRISBOIS RANCH SPRINGS	72	22
OR	42.997999999999998	-120.72499999999999	BUCKHORN CREEK SPRINGS	68	20
OR	44.033000000000001	-117.449	BULLY CREEK SPRING	99	37
OR	42.976999999999997	-117.06100000000001	CANTERS HOT SPRING	120	49
OR	45.890999999999998	-116.873	COOK CREEK HOT SPRING	97	36
OR	44.082999999999998	-122.233	COUGAR RESERVOIR HOT SPRINGS	111	44
OR	43.441000000000003	-118.63800000000001	CRANE HOT SPRINGS	172	78
OR	42.225999999999999	-119.881	CRUMP GEYSER (CRUMP SPRING)	172	78
OR	42.161000000000001	-121.627	CRYSTAL SPRING	78	26
OR	43.738999999999997	-117.178	DEER BUTTE HOT SPRING	115	46
OR	43.280999999999999	-119.31100000000001	DOUBLE O BARNYARD SPRING	72	22
OR	43.276000000000003	-119.34	DOUBLE O SPRING	74	23
OR	43.264000000000003	-119.015	DUNN SPRING	70	21
OR	42.430999999999997	-121.96299999999999	EAGLE POINT SPRING	95	35
OR	43.719000000000001	-121.209	EAST LAKE HOT SPRINGS	144	62
OR	44.975000000000001	-118.044	FISHER HOT SPRINGS	99	37
OR	42.296999999999997	-119.776	FISHER HOT SPRINGS	154	68
OR	42.889000000000003	-118.898	FIVEMILE SPRING (HOGHOUSE HOT SPRS)	80	27
OR	42.188000000000002	-118.383	FLAGSTAFF BUTTE HOT SPRING	126	52
OR	44.152999999999999	-122.098	FOLEY SPRINGS	178	81
OR	43.529000000000003	-119.081	GOODMAN SPRING	72	22
OR	42.075000000000003	-119.92700000000001	HALLINAN SPRING	113	45
OR	42.177999999999997	-121.801	HARDBOARD SPRING	70	21
OR	45.128999999999998	-118.738	HIDAWAY SPRINGS	100	38
OR	45.244	-117.958	HOT LAKE SPRINGS	176	80
OR	43.302	-117.383	HOT SPRING	106	41
OR	42.338000000000001	-118.602	HOT SPRINGS	207	97
OR	42.176000000000002	-121.828	HOWARD HOLIDAY	77	25
OR	43.252000000000002	-119.258	HUGHET SPRING	68	20
OR	42.220999999999997	-120.36799999999999	HUNTERS HOT SPRINGS	205	96
OR	42.220999999999997	-122.742	JACKSON HOT SPRINGS	95	35
OR	44.207999999999998	-117.455	JAMIESON HOT SPRINGS	H	H
OR	44.28	-118.956	JOAQUIN MILLER HOT SPRINGS	104	40
OR	43.265000000000001	-119.276	JOHNSON SPRING	72	22
OR	43.795000000000002	-117.958	JONESBORO WARM SPRING	112	45
OR	43.758000000000003	-118.06699999999999	JUNTURA WARM SPRING 1	77	25
OR	43.756999999999998	-118.092	JUNTURA WARM SPRING 2	95	35
OR	44.862000000000002	-121.20099999999999	KAHNEETA HOT SPRINGS	126	52
OR	43.689	-122.372	KITSON HOT SPRINGS	109	43
OR	45.012999999999998	-117.88500000000001	KROPP HOT SPRING	109	43
OR	45.151000000000003	-118.65900000000001	LEHMAN SPRINGS	142	61
OR	42.161999999999999	-120.34399999999999	LEITHEAD HOT SPRING	162	72
OR	44.374000000000002	-118.738	LIMEKILN HOT SPRING	70	21
OR	42.933	-120.642	LOST CABIN SPRING	68	20
OR	43.469000000000001	-118.202	LUCE HOT SPRINGS	145	63
OR	43.707999999999998	-122.288	MCCREDIE SPRINGS	163	73
OR	45.018000000000001	-117.625	MEDICAL HOT SPRINGS	140	60
OR	42.676000000000002	-118.34399999999999	MICKEY SPRINGS	187	86
OR	43.54	-119.081	MILLPOND HOT SPRING	79	26
OR	43.762999999999998	-117.15600000000001	MITCHELL BUTTE HOT SPRING	144	62
OR	42.307000000000002	-119.875	MOSS RANCH SPRING	72	22
OR	42.286999999999999	-119.867	MOSS RANCH SPRINGS	83	28
OR	45.372	-121.697	MOUNT HOOD FUMAROLES	194	90
OR	44.451000000000001	-119.105	MOUNT VERNON HOT SPRINGS	121	49
OR	44.023000000000003	-117.46	NEAL HOT SPRINGS	189	87
OR	44.537999999999997	-117.417	NELSON SPRING	80	27
OR	42.173999999999999	-121.61499999999999	OLENE GAP HOT SPRINGS	165	74
OR	42.116	-121.28700000000001	OREGON HOT SPRINGS (BIG HOT SPRING)	142	61
OR	42.93	-120.798	PARDON WARM SPRING	76	24
OR	43.731999999999999	-121.252	PAULINA SPRINGS	70	21
OR	44.927	-117.93899999999999	RADIUM HOT SPRINGS	135	57
OR	44.892000000000003	-119.14100000000001	RITTER HOT SPRINGS	106	41
OR	43.500999999999998	-119.09099999999999	ROADLAND SPRING	72	22
OR	44.779000000000003	-117.81100000000001	SAM O SPRING	80	27
OR	42.756	-117.55	SCOTT SPRING	68	20
OR	43.792999999999999	-118.47199999999999	SITZ WARM SPRING	W	W
OR	43.726999999999997	-117.203	SNIVELY HOT SPRING	170	77
OR	43.703000000000003	-117.19	SOUTH BLACK WILLOW SPRING	71	22
OR	44.813000000000002	-117.765	SPRING (HOT)	W	W
OR	43.893000000000001	-117.596	SPRINGS	W	W
OR	44.866999999999997	-121.22799999999999	SPRINGS	125	52
OR	43.395000000000003	-118.30800000000001	SPRINGS (HOT)	106	41
OR	42.725000000000001	-120.646	SUMMER LAKE HOT SPRING	109	43
OR	45.295000000000002	-121.73099999999999	SWIM WARM SPRINGS	79	26
OR	42.688000000000002	-117.905	TUDORS SPRING	68	20
OR	43.293999999999997	-122.367	UMPQUA HOT SPRINGS	117	47
OR	45.206000000000003	-117.91200000000001	UNION STATION HOT SPRINGS	H	H
OR	43.981999999999999	-117.233	VALE HOT SPRINGS	163	73
OR	43.808	-122.309	WALL CREEK WARM SPRINGS	106	41
OR	45.061	-118.455	WARM MINERAL SPRING	83	28
OR	42.04	-120.92400000000001	WARM SPRING	92	33
OR	43.776000000000003	-118.047	WARM SPRING	W	W
OR	45.295000000000002	-117.806	WARM SPRING	85	29
OR	42.814999999999998	-118.899	WARM SPRINGS	89	32
OR	43.95	-119.634	WARM SPRINGS	84	29
OR	42.219000000000001	-119.877	WARNER VALLEY RANCH	198	92
OR	44.002000000000002	-119.64700000000001	WEBERG HOT SPRING	115	46
OR	45.631	-119.703	WELL SPRING	80	27
OR	42.325000000000003	-120.327	WHITE ROCK RANCH HOT SPRING	71	21
OR	42.133000000000003	-121.21899999999999	WILKERSONS HOT SPRING	76	24
OR	43.662999999999997	-118.739	null	72	22
OR	43.857999999999997	-118.544	null	165	74
OR	43.073	-117.697	null	H	H
OR	43.215000000000003	-117.502	null	H	H
OR	43.588999999999999	-117.32599999999999	null	H	H
OR	43.893000000000001	-117.501	null	158	70
OR	42.253	-118.312	null	100	38
OR	42.253999999999998	-118.703	null	90	32
OR	42.837000000000003	-118.863	null	83	28
OR	43.646000000000001	-118.251	null	144	62
OR	42.533000000000001	-117.182	null	95	35
OR	45.500999999999998	-117.973	null	W	W
OR	43.185000000000002	-119.05800000000001	null	154	68
OR	43.2	-119.128	null	108	42
OR	43.21	-119.05800000000001	null	92	33
OR	43.213000000000001	-119.137	null	104	40
OR	43.238	-119.062	null	70	21
OR	43.338000000000001	-119.428	null	68	20
OR	42.079000000000001	-117.76	null	126	52
SD	43.451999999999998	-103.508	HOT BROOK SPRINGS	75	24
SD	43.442	-103.48099999999999	HOT SPRINGS	87	31
TX	30.21	-104.562	CAPOTE SPRINGS	99	37
TX	29.181999999999999	-102.992	HOT SPRINGS	106	41
TX	30.823	-105.315	INDIAN HOT SPRINGS	117	47
TX	30.132999999999999	-104.602	NIXON SPRING	90	32
TX	30.861000000000001	-105.34	RED BULL SPRING	99	37
TX	29.178000000000001	-102.953	RIO GRANDE VILLAGE SPRING	97	36
TX	30.038	-104.598	RUIDOSA HOT SPRINGS	113	45
TX	29.786999999999999	-104.462	SPRINGS (LAS CIENEGAS)	86	30
TX	29.805	-102.376	null	90	32
UT	39.613	-112.729	BAKER (ABRAHAM, CRATER) HOT SPRINGS	180	82
UT	40.814999999999998	-111.91800000000001	BECKS HOT SPRING	133	56
UT	37.165999999999997	-113.383	BERRY SPRINGS	75	24
UT	38.137999999999998	-112.863	BIG MAPLE SPRING	70	21
UT	40.743000000000002	-112.642	BIG WARM SPRINGS	72	22
UT	40.176000000000002	-111.801	BIRD ISLAND	86	30
UT	41.832999999999998	-112.45399999999999	BLUE CREEK SPRING	82	28
UT	40.502000000000002	-114.038	BLUE LAKE SPRING	84	29
UT	41.722000000000001	-112.26600000000001	BOTHWELL WARM SPRINGS	75	24
UT	40.457999999999998	-111.929	CAMP WILLIAMS	70	21
UT	40.037999999999997	-111.529	CASTILLA SPRINGS	104	40
UT	41.037999999999997	-111.65600000000001	COMO SPRINGS	81	27
UT	41.238999999999997	-112.413	COMPTON SPRING	72	22
UT	38.770000000000003	-112.871	COYOTE SPRING	68	20
UT	39.423999999999999	-113.485	COYOTE SPRING	82	28
UT	41.901000000000003	-112.999	COYOTE SPRING	109	43
UT	40.353000000000002	-111.895	CRATER HOT SPRING	111	44
UT	41.658999999999999	-112.087	CRYSTAL (MADSENS) HOT SPRINGS	129	54
UT	40.488	-111.911	CRYSTAL HOT SPRINGS	187	86
UT	41.834000000000003	-112.054	CUTLER WARM SPRING	73	23
UT	40.171999999999997	-112.426	DAVIS	68	20
UT	40.537999999999997	-112.747	DESERET LIVESTOCK	75	24
UT	40.558	-112.739	DESERET LIVESTOCK SOUTH SPRING	72	22
UT	40.564999999999998	-112.738	DESERET LIVESTOCK SOUTH SPRINGS	73	23
UT	40.118000000000002	-111.337	DIAMOND FORK WARM SPRINGS	68	20
UT	37.189	-113.27200000000001	DIXIE (LAVERKIN) HOT SPRINGS	108	42
UT	38.216999999999999	-112.904	DOTSONS (RADIUM) WARM SPRING	91	33
UT	40.545000000000002	-111.928	EAST JORDAN CANAL	73	23
UT	40.332000000000001	-111.89100000000001	FAULT ZONE SPRING	90	32
UT	39.841999999999999	-113.392	FISH SPRINGS	82	28
UT	39.616	-112.803	FUMAROLE BUTTE	73	23
UT	41.917000000000002	-111.958	GANCHEFF SPRING	88	31
UT	39.463999999999999	-114.038	GANDY WARM SPRINGS	81	27
UT	39.954999999999998	-111.858	GOSHEN WARM SRINGS	73	23
UT	40.646999999999998	-112.524	GRANTSVILLE WARM SPRINGS	77	25
UT	37.137999999999998	-113.52800000000001	GREEN SPRING	75	24
UT	38.85	-112.49	HATTON HOT SPRING	100	38
UT	41.829000000000001	-113.654	HEAD SPRING	70	21
UT	40.787999999999997	-112.017	HOBO WARM SPRING	84	29
UT	41.137999999999998	-112.175	HOOPER HOT SPRINGS	140	60
UT	40.613999999999997	-112.709	HORSESHOE SPRINGS	73	23
UT	37.393000000000001	-113.61	IRVINE SPRING	70	21
UT	38.603000000000002	-112.111	JOHNSON WARM SPRING	77	25
UT	38.613	-112.202	JOSEPH HOT SPRINGS	147	64
UT	41.563000000000002	-113.95399999999999	KIMBER (ROSE) SPRING	68	20
UT	39.249000000000002	-113.877	KNOLL SPRINGS	68	20
UT	41.822000000000003	-113.26300000000001	L.G. CARTER SPRINGS	77	25
UT	41.817999999999998	-113.31100000000001	LARSON SPRINGS	70	21
UT	37.942	-112.438	LEFEVRE	90	32
UT	40.146000000000001	-111.806	LINCOLN POINT WARM SPRINGS	90	32
UT	41.582000000000001	-112.256	LITTLE MOUNTAIN HOT SPRING	108	42
UT	39.246000000000002	-111.645	LIVINGSTON WARM SPRINGS	73	23
UT	38.863999999999997	-112.506	MEADOW HOT SPRINGS	106	41
UT	40.517000000000003	-111.47499999999999	MIDWAY HOT SPRING	115	46
UT	40.524999999999999	-111.468	MIDWAY HOT SPRINGS	104	40
UT	40.526000000000003	-111.488	MIDWAY HOT SPRINGS	100	38
UT	38.633000000000003	-112.107	MONROE (COOPER) HOT SPRINGS	169	76
UT	40.396999999999998	-112.42100000000001	MORGANS WARM SPRING	80	27
UT	39.887	-113.413	NORTH SPRINGS	82	28
UT	41.235999999999997	-111.92400000000001	OGDEN HOT SPRING	135	57
UT	41.328000000000003	-111.82599999999999	PATIO SPRINGS	68	20
UT	41.448999999999998	-112.44199999999999	POULSEN SPRING (SALT)	72	22
UT	41.831000000000003	-113.39100000000001	PUGSLEY	73	23
UT	39.787999999999997	-111.881	RAY LUNT SPRING	68	20
UT	37.173999999999999	-112.535	RED CANYON	72	22
UT	38.639000000000003	-112.098	RED HILL HOT SPRING	171	77
UT	40.652999999999999	-112.907	REDLUM SPRING	70	21
UT	38.774000000000001	-112.096	RICHFIELD WARM SPRINGS	73	23
UT	38.503	-112.849	ROOSEVELT HOT SPRINGS	133	56
UT	40.39	-112.42400000000001	RUSSELLS WARM SPRINGS	72	22
UT	38.981000000000002	-111.82899999999999	SALT SPRING	72	22
UT	40.35	-111.905	SARATOGA HOT SPRINGS	111	44
UT	37.177999999999997	-113.634	SNOW SPRING	70	21
UT	39.334000000000003	-113.518	SOUTH TULE SPRING	77	25
UT	40.465000000000003	-109.221	SPLIT MOUNTAIN WARM SPRINGS	86	30
UT	41.686999999999998	-113.986	SPRING (HOT)	108	42
UT	38.762	-112.87	SPRINGS	68	20
UT	39.899000000000001	-112.045	SPRINGS	72	22
UT	41.643000000000001	-112.28100000000001	SPRINGS	72	22
UT	39.183	-111.691	STERLING (PEACOCK) WARM SPRING	72	22
UT	41.578000000000003	-112.23	STINKING HOT SPRINGS	118	48
UT	38.56	-112.578	SULPHURDALE	72	22
UT	37.936999999999998	-112.42400000000001	TEBBS	68	20
UT	38.171999999999997	-113.20399999999999	THERMO HOT SPRINGS	181	83
UT	38.186	-113.197	THERMO HOT SPRINGS	185	85
UT	39.35	-113.515	TULE SPRING	82	28
UT	39.402999999999999	-113.863	TWIN SPRINGS	68	20
UT	41.854999999999997	-112.158	UDY HOT SPRINGS	124	51
UT	38.186	-112.91200000000001	US BLM	91	33
UT	40.732999999999997	-112.621	UTAH FISH AND GAME DEPT	75	24
UT	41.338000000000001	-112.03100000000001	UTAH HOT SPRINGS	138	59
UT	37.335000000000001	-113.687	VEYO HOT SPRING	90	32
UT	37.158000000000001	-113.399	VIRGIN RIVER SPRING	70	21
UT	41.808	-113.327	W.R. CARTER SPRINGS	70	21
UT	40.536000000000001	-111.47799999999999	WARM DITCH SPRING	115	46
UT	37.137	-113.51300000000001	WARM SPRING	75	24
UT	37.700000000000003	-110.42100000000001	WARM SPRING	79	26
UT	41.613999999999997	-113.613	WARM SPRING	68	20
UT	41.756	-113.60299999999999	WARM SPRING	81	27
UT	40.447000000000003	-110.828	WARM SPRINGS	79	26
UT	40.234000000000002	-111.86499999999999	WARM SPRINGS	77	25
UT	40.228000000000002	-111.867	WARM SPRINGS	75	24
UT	37.095999999999997	-113.447	WARNER VALLEY SPRING	70	21
UT	40.787999999999997	-111.899	WASATCH HOT SPRINGS	108	42
UT	38.155000000000001	-112.901	WILLOW SPRING	72	22
UT	39.905999999999999	-113.43	WILSON HEALTH SPRINGS	142	61
UT	40.167000000000002	-111.622	WOOD SPRINGS	73	23
UT	38.340000000000003	-113.22	WOODHOUSE SPRING	72	22
UT	40.703000000000003	-112.57899999999999	null	68	20
UT	40.625	-112.703	null	72	22
UT	40.697000000000003	-111.49299999999999	null	70	21
UT	39.305	-113.491	null	81	27
UT	39.387999999999998	-113.504	null	77	25
UT	38.869	-112.48399999999999	null	72	22
UT	41.335999999999999	-112.40600000000001	null	77	25
UT	39.429000000000002	-113.881	null	68	20
VA	37.159999999999997	-80.805999999999997	ALUM SPRINGS	72	22
VA	38.218000000000004	-79.673000000000002	BOLAR SPRING	73	23
VA	38.238	-79.650000000000006	BRAGG SPRING	75	24
VA	37.869999999999997	-79.933000000000007	FALLING SPRING	77	25
VA	37.963000000000001	-79.861000000000004	HEALING SPRINGS	86	30
VA	37.997	-79.83	HOT SPRINGS	106	41
VA	37.86	-79.988	LAYTON SPRING	72	22
VA	37.29	-80.619	NEW RIVER WHITE SULPHUR SPRINGS	85	29
VA	37.898000000000003	-79.462000000000003	ROCKBRIDGE BATHS	72	22
VA	37.645000000000003	-80.238	SWEET CHALYBEATE SPRING	75	24
VA	38.055	-79.78	WARM SPRINGS	95	35
WA	48.762999999999998	-121.667	BAKER HOT SPRING	108	42
WA	45.701000000000001	-121.72799999999999	COLLINS HOT SPRINGS	122	50
WA	48.789000000000001	-121.804	DORR FUMAROLE FIELD	194	90
WA	46.040999999999997	-121.181	FISH HATCHERY WARM SPRING	75	24
WA	48.15	-121.062	GAMMA HOT SPRINGS	140	60
WA	47.892000000000003	-121.342	GARLAND MINERAL SPRINGS	84	29
WA	47.484000000000002	-121.39100000000001	GOLDMEYER HOT SPRINGS	127	53
WA	46.378	-122.265	GREEN RIVER SODA SPRING	86	30
WA	48.973999999999997	-119.47499999999999	HOT LAKE	122	50
WA	48.118000000000002	-121.19199999999999	KENNEDY HOT SPRING	100	38
WA	45.820999999999998	-121.133	KLICKITAT MINERAL SPRINGS	81	27
WA	47.201000000000001	-121.536	LESTER HOT SPRINGS	120	49
WA	46.752000000000002	-121.81399999999999	LONGMIRE MINERAL SPRINGS	77	25
WA	45.658000000000001	-121.962	MOFFETTS (BONNEVILLE) HOT SPRINGS	97	36
WA	46.201999999999998	-121.492	MOUNT ADAMS FUMAROLES	150	66
WA	46.851999999999997	-121.758	MT RAINIER FUMAROLES	162	72
WA	46.198	-122.197	MT ST HELENS FUMAROLES	190	88
WA	46.738	-121.562	OHANAPECOSH HOT SPRINGS	122	50
WA	47.976999999999997	-123.682	OLYMPIC HOT SPRINGS	118	48
WA	46.344999999999999	-121.6	ORR CREEK WARM SPRINGS	72	22
WA	46.575000000000003	-121.706	PACKWOOD HOT SPRING	100	38
WA	48.905999999999999	-119.455	POISON LAKE	122	50
WA	45.722999999999999	-121.92700000000001	ROCK CREEK HOT SPRINGS	H	H
WA	47.707000000000001	-121.155	SCENIC HOT SPRINGS	122	50
WA	48.77	-121.813	SHERMAN CRATER FUMAROLES	266	130
WA	46.451999999999998	-120.956	SIMCOE SODA SPRINGS	90	32
WA	47.969000000000001	-123.864	SOL DUC HOT SPRINGS	122	50
WA	45.728000000000002	-121.8	ST MARTINS HOT SPRINGS	120	49
WA	48.253999999999998	-121.17	SULPHUR CREEK HOT SPRINGS	99	37
WA	46.024000000000001	-118.771	WARM SPRINGS CANYON WARM SPRING	72	22
WV	39.618000000000002	-78.23	BERKELEY SPRINGS	72	22
WV	38.162999999999997	-79.974999999999994	MINNEHAHA SPRINGS	70	21
WV	37.630000000000003	-80.239999999999995	OLD SWEET SPRING	73	23
WV	39.470999999999997	-77.876999999999995	SWAN POND SPRING	72	22
WV	38.604999999999997	-79.352999999999994	THORN SPRING	72	22
WY	43.542999999999999	-110.741	ABERCROMBIE WARM SPRINGS	81	27
WY	42.545000000000002	-106.72499999999999	ALCOVA HOT SPRINGS	129	54
WY	44.796999999999997	-110.72499999999999	AMPHITHEATER SPRINGS	196	91
WY	44.841999999999999	-110.732	APOLLINARIS SPRING	H	H
WY	44.692999999999998	-110.738	ARTISTS PAINTPOTS	199	93
WY	43.3	-110.77500000000001	ASTORIA MINERAL HOT SPRINGS	99	37
WY	42.828000000000003	-110.999	AUBURN HOT SPRINGS	144	62
WY	44.552999999999997	-110.301	BEACH SPRINGS	H	H
WY	44.679000000000002	-110.746	BERYL SPRING	198	92
WY	44.761000000000003	-110.73	BIJAH SPRING	198	92
WY	44.543999999999997	-110.788	BLACK WARRIOR GROUP, SHELF SPRING	205	96
WY	44.244	-111.02200000000001	BOUNDARY CREEK HOT SPRINGS	181	83
WY	43.470999999999997	-110.83499999999999	BOYLES HILL SPRINGS	86	30
WY	44.497999999999998	-109.193	BUFFALO BILL RESERVOIR SPRINGS	W	W
WY	44.494999999999997	-109.22199999999999	BUFFALO BILL RESERVOIR SPRINGS	W	W
WY	44.481999999999999	-109.20399999999999	BUFFALO BILL RESERVOIR SPRINGS	W	W
WY	44.521000000000001	-110.27500000000001	BUTTE SPRINGS	187	86
WY	44.908000000000001	-110.393	CALCITE SPRINGS	201	94
WY	44.710999999999999	-110.741	CHOCOLATE POTS	124	51
WY	44.732999999999997	-110.703	CISTERN SPRING	199	93
WY	44.756	-110.30800000000001	COFFEE POT HOT SPRINGS	196	91
WY	44.512999999999998	-109.11499999999999	DE MARIS SPRINGS	97	36
WY	42.664999999999999	-105.39400000000001	DOUGLAS HOT SPRINGS	86	30
WY	44.588000000000001	-110.34099999999999	EBRO SPRINGS	136	58
WY	44.722000000000001	-110.70099999999999	ECHINUS GEYSER	185	85
WY	44.526000000000003	-110.83499999999999	EXCELSIOR GEYSER CRATER	199	93
WY	44.542999999999999	-110.85899999999999	FAIRY SPRINGS	201	94
WY	44.531999999999996	-110.79600000000001	FIVE SISTERS SPRINGS	192	89
WY	44.566000000000003	-110.871	FLAT CONE SPRING, STEEP CONE	205	96
WY	44.52	-110.828	FLOOD GROUP	203	95
WY	44.707999999999998	-110.461	FOREST SPRINGS	H	H
WY	44.554000000000002	-110.812	FOUNTAIN GROUP	201	94
WY	44.55	-110.80500000000001	FOUNTAIN PAINT POT	136	58
WY	44.741	-110.699	GAS VENT	H	H
WY	44.75	-110.714	GAS VENT	H	H
WY	44.612000000000002	-110.61799999999999	GAS VENT	H	H
WY	44.600999999999999	-110.63200000000001	GAS VENT EAST OF MARY LAKE	H	H
WY	44.715000000000003	-110.55500000000001	GAS VENTS	H	H
WY	44.825000000000003	-110.675	GAS VENTS AT HORSESHOE HILL	H	H
WY	44.594999999999999	-110.622	GAS VENTS SOUTHEAST OF MARY LAKE	H	H
WY	43.56	-109.732	GEYSER (WARM SPRING CREEK SPRINGS)	84	29
WY	44.691000000000003	-110.72799999999999	GEYSER SPRINGS GROUP	201	94
WY	44.697000000000003	-110.724	GIBBON HILL GEYSER	199	93
WY	43.365000000000002	-110.443	GRANITE FALLS HOT SPRINGS	112	45
WY	43.37	-110.44499999999999	GRANITE HOT SPRING	106	41
